anchor_p,actual_q,actual_offset,candidate_count,structural_survivor_count,structural_survivors,rule_x_survivor_count,rule_x_survivors,rule_x_true_rejected,survivor_lock_survivor_count,survivor_lock_survivors,survivor_lock_true_rejected,label_active_survivor_count,label_active_survivors,label_resolved_survivor_count,label_resolved_survivors,label_unresolved_survivor_count,label_unresolved_survivors,label_lock_true_rejected,label_lock_unique_resolved,label_lock_unique_resolved_match,lock_carrier,lock_carrier_offset,lock_carrier_d,lock_threat,lock_threat_offset,lock_threat_d,survivor_lock_carrier,survivor_lock_carrier_offset,survivor_lock_carrier_d,survivor_lock_threat,survivor_lock_threat_offset,survivor_lock_threat_d,label_lock_carrier,label_lock_carrier_offset,label_lock_carrier_d,label_lock_threat,label_lock_threat_offset,label_lock_threat_d,exact_survivor_count,exact_survivors,exact_unique_match
76733,76753,20,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,13,"[20, 24, 38, 44, 48, 68, 86, 96, 98, 104, 114, 126, 128]",0,[],13,"[20, 24, 38, 44, 48, 68, 86, 96, 98, 104, 114, 126, 128]",False,False,False,76734,1,48,76735,2,8,76737,4,4,,,,,,,,,,1,[20],True
76753,76757,4,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,14,"[4, 18, 24, 28, 48, 66, 76, 78, 84, 94, 106, 108, 118, 120]",0,[],14,"[4, 18, 24, 28, 48, 66, 76, 78, 84, 94, 106, 108, 118, 120]",False,False,False,76754,1,4,,,,76754,1,4,,,,,,,,,,1,[4],True
76757,76771,14,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],True,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",False,14,"[14, 20, 24, 44, 62, 72, 74, 80, 90, 102, 104, 114, 116, 126]",0,[],14,"[14, 20, 24, 44, 62, 72, 74, 80, 90, 102, 104, 114, 116, 126]",False,False,False,76758,1,16,76759,2,4,76759,2,4,,,,,,,,,,1,[14],True
76771,76777,6,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,3,"[6, 10, 12]",False,14,"[6, 10, 30, 48, 58, 60, 66, 76, 88, 90, 100, 102, 112, 126]",0,[],14,"[6, 10, 30, 48, 58, 60, 66, 76, 88, 90, 100, 102, 112, 126]",False,False,False,76772,1,12,76773,2,8,76773,2,8,76783,12,6,,,,,,,1,[6],True
76777,76781,4,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",2,"[4, 6]",False,2,"[4, 6]",False,13,"[4, 24, 42, 52, 54, 60, 70, 82, 84, 94, 96, 106, 120]",0,[],13,"[4, 24, 42, 52, 54, 60, 70, 82, 84, 94, 96, 106, 120]",False,False,False,76778,1,8,76783,6,6,76778,1,8,76783,6,6,,,,,,,1,[4],True
76781,76801,20,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",False,13,"[20, 38, 48, 50, 56, 66, 78, 80, 90, 92, 102, 116, 126]",0,[],13,"[20, 38, 48, 50, 56, 66, 78, 80, 90, 92, 102, 116, 126]",False,False,False,76782,1,16,76783,2,6,76786,5,4,,,,,,,,,,1,[20],True
76801,76819,18,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",False,14,"[18, 28, 30, 36, 46, 58, 60, 70, 72, 82, 96, 106, 112, 118]",0,[],14,"[18, 28, 30, 36, 46, 58, 60, 70, 72, 82, 96, 106, 112, 118]",False,False,False,76802,1,8,76803,2,4,76803,2,4,,,,,,,,,,1,[18],True
76819,76829,10,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,15,"[10, 12, 18, 28, 40, 42, 52, 54, 64, 78, 88, 94, 100, 114, 124]",0,[],15,"[10, 12, 18, 28, 40, 42, 52, 54, 64, 78, 88, 94, 100, 114, 124]",False,False,False,76820,1,24,76821,2,8,76823,4,4,,,,,,,,,,1,[10],True
76829,76831,2,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],False,1,[2],False,15,"[2, 8, 18, 30, 32, 42, 44, 54, 68, 78, 84, 90, 104, 114, 120]",0,[],15,"[2, 8, 18, 30, 32, 42, 44, 54, 68, 78, 84, 90, 104, 114, 120]",False,False,False,76830,1,32,76832,3,30,76830,1,32,76832,3,30,,,,,,,1,[2],True
76831,76837,6,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,2,"[6, 10]",False,14,"[6, 16, 28, 30, 40, 42, 52, 66, 76, 82, 88, 102, 112, 118]",0,[],14,"[6, 16, 28, 30, 40, 42, 52, 66, 76, 82, 88, 102, 112, 118]",False,False,False,76832,1,30,76833,2,6,76833,2,6,76841,10,4,,,,,,,1,[6],True
76837,76847,10,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",1,[4],True,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",False,15,"[10, 22, 24, 34, 36, 46, 60, 70, 76, 82, 96, 106, 112, 124, 126]",0,[],15,"[10, 22, 24, 34, 36, 46, 60, 70, 76, 82, 96, 106, 112, 124, 126]",False,False,False,76838,1,8,76841,4,4,76841,4,4,,,,,,,,,,1,[10],True
76847,76871,24,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],True,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",False,14,"[12, 14, 24, 26, 36, 50, 60, 66, 72, 86, 96, 102, 114, 116]",0,[],14,"[12, 14, 24, 26, 36, 50, 60, 66, 72, 86, 96, 102, 114, 116]",False,False,False,76848,1,20,76849,2,8,76853,6,4,,,,,,,,,,1,[24],True
76871,76873,2,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],False,1,[2],False,13,"[2, 12, 26, 36, 42, 48, 62, 72, 78, 90, 92, 116, 120]",0,[],13,"[2, 12, 26, 36, 42, 48, 62, 72, 78, 90, 92, 116, 120]",False,False,False,76872,1,16,76876,5,6,76872,1,16,76876,5,6,,,,,,,1,[2],True
76873,76883,10,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",0,[],True,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,12,"[10, 24, 34, 40, 46, 60, 70, 76, 88, 90, 114, 118]",0,[],12,"[10, 24, 34, 40, 46, 60, 70, 76, 88, 90, 114, 118]",False,False,False,76874,1,24,76875,2,20,76877,4,4,,,,,,,,,,1,[10],True
76883,76907,24,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,12,"[14, 24, 30, 36, 50, 60, 66, 78, 80, 104, 108, 120]",0,[],12,"[14, 24, 30, 36, 50, 60, 66, 78, 80, 104, 108, 120]",False,False,False,76884,1,24,76885,2,4,76885,2,4,,,,,,,,,,1,[24],True
76907,76913,6,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],True,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",False,13,"[6, 12, 26, 36, 42, 54, 56, 80, 84, 96, 110, 116, 122]",0,[],13,"[6, 12, 26, 36, 42, 54, 56, 80, 84, 96, 110, 116, 122]",False,False,False,76908,1,48,76909,2,4,76909,2,4,,,,,,,,,,1,[6],True
76913,76919,6,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,13,"[6, 20, 30, 36, 48, 50, 74, 78, 90, 104, 110, 116, 128]",0,[],13,"[6, 20, 30, 36, 48, 50, 74, 78, 90, 104, 110, 116, 128]",False,False,False,76914,1,12,76915,2,4,76915,2,4,,,,,,,,,,1,[6],True
76919,76943,24,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",False,13,"[14, 24, 30, 42, 44, 68, 72, 84, 98, 104, 110, 122, 128]",0,[],13,"[14, 24, 30, 42, 44, 68, 72, 84, 98, 104, 110, 122, 128]",False,False,False,76920,1,32,76921,2,8,76922,3,4,,,,,,,,,,1,[24],True
76943,76949,6,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,2,"[6, 8]",False,14,"[6, 18, 20, 44, 48, 60, 74, 80, 86, 98, 104, 114, 116, 126]",0,[],14,"[6, 18, 20, 44, 48, 60, 74, 80, 86, 98, 104, 114, 116, 126]",False,False,False,76944,1,40,76945,2,8,76948,5,6,76951,8,4,,,,,,,1,[6],True
76949,76961,12,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",False,13,"[12, 14, 38, 42, 54, 68, 74, 80, 92, 98, 108, 110, 120]",0,[],13,"[12, 14, 38, 42, 54, 68, 74, 80, 92, 98, 108, 110, 120]",False,False,False,76950,1,60,76951,2,4,76951,2,4,,,,,,,,,,1,[12],True
76961,76963,2,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],False,1,[2],False,15,"[2, 26, 30, 42, 56, 62, 68, 80, 86, 96, 98, 108, 120, 126, 128]",0,[],15,"[2, 26, 30, 42, 56, 62, 68, 80, 86, 96, 98, 108, 120, 126, 128]",False,False,False,76962,1,16,76964,3,12,76962,1,16,76964,3,12,,,,,,,1,[2],True
76963,76991,28,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",0,[],True,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,14,"[24, 28, 40, 54, 60, 66, 78, 84, 94, 96, 106, 118, 124, 126]",0,[],14,"[24, 28, 40, 54, 60, 66, 78, 84, 94, 96, 106, 118, 124, 126]",False,False,False,76964,1,12,76966,3,8,76967,4,4,,,,,,,,,,1,[28],True
76991,77003,12,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",False,14,"[12, 26, 32, 38, 50, 56, 66, 68, 78, 90, 96, 98, 102, 110]",0,[],14,"[12, 26, 32, 38, 50, 56, 66, 68, 78, 90, 96, 98, 102, 110]",False,False,False,76992,1,28,76993,2,8,76997,6,4,,,,,,,,,,1,[12],True
77003,77017,14,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,15,"[14, 20, 26, 38, 44, 54, 56, 66, 78, 84, 86, 90, 98, 120, 128]",0,[],15,"[14, 20, 26, 38, 44, 54, 56, 66, 78, 84, 86, 90, 98, 120, 128]",False,False,False,77004,1,48,77005,2,4,77005,2,4,,,,,,,,,,1,[14],True
77017,77023,6,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",0,[],True,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",False,16,"[6, 12, 24, 30, 40, 42, 52, 64, 70, 72, 76, 84, 106, 114, 120, 124]",0,[],16,"[6, 12, 24, 30, 40, 42, 52, 64, 70, 72, 76, 84, 106, 114, 120, 124]",False,False,False,77018,1,8,77019,2,4,77019,2,4,,,,,,,,,,1,[6],True
77023,77029,6,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",0,[],True,3,"[4, 6, 10]",False,16,"[6, 18, 24, 34, 36, 46, 58, 64, 66, 70, 78, 100, 108, 114, 118, 126]",0,[],16,"[6, 18, 24, 34, 36, 46, 58, 64, 66, 70, 78, 100, 108, 114, 118, 126]",False,False,False,77024,1,24,77026,3,8,77026,3,8,77036,13,6,,,,,,,1,[6],True
77029,77041,12,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",1,[4],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,16,"[12, 18, 28, 30, 40, 52, 58, 60, 64, 72, 94, 102, 108, 112, 120, 124]",0,[],16,"[12, 18, 28, 30, 40, 52, 58, 60, 64, 72, 94, 102, 108, 112, 120, 124]",False,False,False,77030,1,8,77036,7,6,77037,8,4,,,,,,,,,,1,[12],True
77041,77047,6,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",2,"[6, 10]",False,2,"[6, 10]",False,16,"[6, 16, 18, 28, 40, 46, 48, 52, 60, 82, 90, 96, 100, 108, 112, 126]",0,[],16,"[6, 16, 18, 28, 40, 46, 48, 52, 60, 82, 90, 96, 100, 108, 112, 126]",False,False,False,77042,1,8,77051,10,4,77042,1,8,77051,10,4,,,,,,,1,[6],True
77047,77069,22,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",1,[4],True,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",False,17,"[10, 12, 22, 34, 40, 42, 46, 54, 76, 84, 90, 94, 102, 106, 120, 124, 126]",0,[],17,"[10, 12, 22, 34, 40, 42, 46, 54, 76, 84, 90, 94, 102, 106, 120, 124, 126]",False,False,False,77048,1,8,77051,4,4,77051,4,4,,,,,,,,,,1,[22],True
77069,77081,12,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",False,16,"[12, 18, 20, 24, 32, 54, 62, 68, 72, 80, 84, 98, 102, 104, 110, 122]",0,[],16,"[12, 18, 20, 24, 32, 54, 62, 68, 72, 80, 84, 98, 102, 104, 110, 122]",False,False,False,77070,1,32,77071,2,4,77071,2,4,,,,,,,,,,1,[12],True
77081,77093,12,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",False,16,"[6, 8, 12, 20, 42, 50, 56, 60, 68, 72, 86, 90, 92, 98, 110, 120]",0,[],16,"[6, 8, 12, 20, 42, 50, 56, 60, 68, 72, 86, 90, 92, 98, 110, 120]",False,False,False,77082,1,16,77083,2,4,77083,2,4,,,,,,,,,,1,[12],True
77093,77101,8,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,3,"[6, 8, 14]",False,14,"[8, 30, 38, 44, 48, 56, 60, 74, 78, 80, 86, 98, 108, 120]",0,[],14,"[8, 30, 38, 44, 48, 56, 60, 74, 78, 80, 86, 98, 108, 120]",False,False,False,77094,1,12,77095,2,8,77095,2,8,77107,14,4,,,,,,,1,[8],True
77101,77137,36,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",1,[6],True,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",False,13,"[22, 30, 36, 40, 48, 52, 66, 70, 72, 78, 90, 100, 112]",0,[],13,"[22, 30, 36, 40, 48, 52, 66, 70, 72, 78, 90, 100, 112]",False,False,False,77102,1,8,77107,6,4,77107,6,4,,,,,,,,,,1,[36],True
77137,77141,4,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",False,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",False,16,"[4, 12, 16, 30, 34, 36, 42, 54, 64, 76, 100, 102, 106, 112, 124, 126]",0,[],16,"[4, 12, 16, 30, 34, 36, 42, 54, 64, 76, 100, 102, 106, 112, 124, 126]",False,False,False,77138,1,4,,,,77138,1,4,,,,,,,,,,1,[4],True
77141,77153,12,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",False,17,"[8, 12, 26, 30, 32, 38, 50, 60, 72, 96, 98, 102, 108, 120, 122, 126, 128]",0,[],17,"[8, 12, 26, 30, 32, 38, 50, 60, 72, 96, 98, 102, 108, 120, 122, 126, 128]",False,False,False,77142,1,32,77143,2,4,77143,2,4,,,,,,,,,,1,[12],True
77153,77167,14,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,5,"[6, 8, 14, 18, 20]",False,17,"[14, 18, 20, 26, 38, 48, 60, 84, 86, 90, 96, 108, 110, 114, 116, 126, 128]",0,[],17,"[14, 18, 20, 26, 38, 48, 60, 84, 86, 90, 96, 108, 110, 114, 116, 126, 128]",False,False,False,77154,1,32,77155,2,8,77156,3,6,77173,20,4,,,,,,,1,[14],True
77167,77171,4,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",0,[],True,2,"[4, 6]",False,17,"[4, 6, 12, 24, 34, 46, 70, 72, 76, 82, 94, 96, 100, 102, 112, 114, 124]",0,[],17,"[4, 6, 12, 24, 34, 46, 70, 72, 76, 82, 94, 96, 100, 102, 112, 114, 124]",False,False,False,77168,1,40,77169,2,8,77169,2,8,77173,6,4,,,,,,,1,[4],True
77171,77191,20,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",False,16,"[2, 8, 20, 30, 42, 66, 68, 72, 78, 90, 92, 96, 98, 108, 110, 120]",0,[],16,"[2, 8, 20, 30, 42, 66, 68, 72, 78, 90, 92, 96, 98, 108, 110, 120]",False,False,False,77172,1,24,77173,2,4,77173,2,4,,,,,,,,,,1,[20],True
